row_idx,kappa,lid,lof,density,forman,curvature_bin,y
11142,0.33867228,0.21150443,1.1076477,1.7756652,0.0015011822,low,1.8
11143,0.3986345,0.12283058,1.0203868,2.0442479,0.0015011822,medium,1.354
11144,0.3679672,0.17939909,1.2008293,0.98413795,0.0015011822,low,1.821
11145,0.4819438,0.17389399,0.99047697,2.3901756,0.0015011822,high,1.815
11146,0.42070687,0.15951054,0.9865141,2.480917,0.0015011822,medium,1.911
11147,0.3839246,0.15600215,1.053894,1.6113521,0.0015011822,low,1.896
11148,0.30869323,0.088441096,1.3904643,1.3975712,0.0015011822,low,1.707
11149,0.34068537,0.20404212,0.9930205,2.5193102,0.0015011822,low,1.863
11150,0.36078626,0.2859091,1.0976222,2.0487208,0.0015011822,low,1.868
11151,0.393687,0.2562818,1.3312032,1.2311679,0.0015011822,medium,1.902
11152,0.44669342,0.3383385,1.0106891,2.3538246,0.0015011822,high,1.917
11153,0.41617733,0.17157833,1.1060779,1.1474109,0.0015011822,medium,2.19
11154,0.42844927,0.1498607,1.01731,2.059902,0.0015011822,medium,2.555
11155,0.4409784,0.11685225,1.0217514,1.7164756,0.0015011822,high,1.875
11156,0.45887464,0.18295269,1.0247703,2.4020782,0.0015011822,high,2.207
11157,0.48015147,0.103518575,0.9924314,1.969453,0.0015011822,high,1.858
11158,0.42835242,0.29361776,1.0109291,1.9092016,0.0015011822,medium,2.047
11159,0.3999126,0.28804037,0.95606136,2.4327261,0.0015011822,medium,2.259
11160,0.45839608,0.23936808,1.0215656,1.9525114,0.0015011822,high,2.023
11161,0.48264587,0.11875182,1.0878804,1.5851651,0.0015011822,high,2.196
11162,0.48048705,0.19743541,1.0080466,2.3177114,0.0015011822,high,1.961
11163,0.53643334,0.13475399,1.0452588,1.651086,0.0015011822,high,2.125
11164,0.40120947,0.10398718,1.0015857,2.0615606,0.0015011822,medium,2.248
11165,0.45567805,0.10490903,1.0473808,1.1577803,0.0015011822,high,1.99
11166,0.39684546,0.18089932,1.0075047,1.868616,0.0015011822,medium,2.521
11167,0.41384864,0.11700844,1.0623966,2.0770748,0.0015011822,medium,1.914
11168,0.40659934,0.2648582,1.0523804,1.9377806,0.0015011822,medium,2.155
11169,0.37706196,0.10553952,1.088992,1.2840304,0.0015011822,low,2.285
11170,0.4538719,0.24511379,1.0659387,2.318958,0.0015011822,high,2.0
11171,0.3519339,0.43330342,1.0741712,1.9449304,0.0015011822,low,2.181
11172,0.3482014,0.16525024,1.0576895,1.3875419,0.0015011822,low,2.308
11173,0.44284594,0.14626455,1.0122427,2.1838458,0.0015011822,high,2.009
11174,0.4260174,0.19934234,1.0242772,1.8641666,0.0015011822,medium,2.052
11175,0.4128433,0.14734006,1.007071,2.2829444,0.0015011822,medium,1.977
11176,0.4725272,0.21752517,0.98465765,2.6565764,0.0015011822,high,1.974
11177,0.38964748,0.19307862,1.145032,0.697133,0.0015011822,low,1.375
11178,0.36110663,0.32079202,1.1699892,1.5235022,0.0015011822,low,2.989
11179,0.41195643,0.15731072,0.9882851,2.313527,0.0015011822,medium,1.714
11180,0.44726586,0.20198214,1.0740818,1.3507916,0.0015011822,high,3.5
11181,0.4043175,0.2345823,1.035218,2.2138324,0.0015011822,medium,2.178
11182,0.40362853,0.17510304,1.1127111,1.7908815,0.0015011822,medium,2.154
11183,0.3913033,0.13539796,1.0355723,1.9399489,0.0015011822,medium,1.969
11184,0.42061472,0.15163831,0.9752582,2.357753,0.0015011822,medium,2.132
11185,0.41256356,0.19718207,1.0014918,2.7015328,0.0015011822,medium,2.167
11186,0.29788148,0.17384163,1.1249689,1.4862249,0.0015011822,low,2.208
11187,0.5107994,0.1713632,1.0164202,2.629082,0.0015011822,high,2.109
11188,0.49365604,0.24749266,1.0039335,2.3812296,0.0015011822,high,1.863
11189,0.33740342,0.28212318,1.0301499,2.1212916,0.0015011822,low,1.872
11190,0.39960718,0.2639533,0.9982842,2.0447571,0.0015011822,medium,2.081
11191,0.43040538,0.2382846,1.0369575,1.8472736,0.0015011822,medium,2.286
11192,0.46762365,0.12904483,1.0449365,1.9944543,0.0015011822,high,1.988
11193,0.41541636,0.17130135,1.0168277,1.8662235,0.0015011822,medium,2.2
11194,0.42578965,0.18407105,1.0912824,1.3851259,0.0015011822,medium,1.713
11195,0.38254476,0.1505194,1.0031515,2.1017222,0.0015011822,low,2.019
11196,0.3621865,0.096870504,1.1439564,1.8072909,0.0015011822,low,2.871
11197,0.412871,0.10649211,0.9753323,2.3379397,0.0015011822,medium,2.825
11198,0.41272008,0.18997571,1.1323109,1.4752526,0.0015011822,medium,3.5
11199,0.45174736,0.18967667,1.0878654,1.4988165,0.0015011822,high,1.647
11200,0.41035002,0.10324553,1.2021257,1.0939353,0.0015011822,medium,1.75
11201,0.3424151,0.18247151,1.1201804,0.9215306,0.0015011822,low,2.125
11202,0.50409627,0.21272993,1.1328177,1.3519566,0.0015011822,high,1.654
11203,0.50359225,0.17290567,1.1196969,1.5807344,0.0015011822,high,1.681
11204,0.3498218,0.21446668,1.1257175,1.2638398,0.0015011822,low,1.606
11205,0.466619,0.16804187,1.0307156,1.9270723,0.0015011822,high,1.614
11206,0.3563382,0.29082516,1.040526,2.6846237,0.0015011822,low,1.793
11207,0.3560471,0.14421152,1.015052,2.1306705,0.0015011822,low,1.664
11208,0.33200353,0.15514053,0.9832135,2.1271212,0.0015011822,low,1.708
11209,0.40813112,0.23993877,1.0061657,2.1498063,0.0015011822,medium,1.669
11210,0.3091023,0.082071304,1.4137058,0.8813516,0.0015011822,low,1.524
11211,0.34036314,0.20516244,1.004169,2.5022554,0.0015011822,low,1.846
11212,0.40170205,0.17122245,1.0061351,1.4237002,0.0015011822,medium,1.829
11213,0.37902987,0.25770223,1.0716851,1.5633487,0.0015011822,low,1.531
11214,0.39159244,0.21270679,1.0422462,1.9878732,0.0015011822,medium,1.796
11215,0.45431715,0.09122734,0.9859581,2.2524588,0.0015011822,high,1.663
11216,0.36840886,0.27653396,1.13726,1.5698627,0.0015011822,low,2.051
11217,0.48909235,0.26319778,1.0180231,2.2107873,0.0015011822,high,2.18
11218,0.43964976,0.22018614,1.071389,1.4800682,0.0015011822,high,1.595
11219,0.4365183,0.23139377,1.0435605,1.6223705,0.0015011822,medium,0.45
11220,0.4478578,0.2012947,0.9959051,2.0060778,0.0015011822,high,1.575
11221,0.3313378,0.15276381,1.1394613,1.320643,0.0015011822,low,3.5
11222,0.30234855,0.12130562,1.0318936,2.1462088,0.0015011822,low,2.125
11223,0.4335943,0.2902167,0.9949861,3.0267103,0.0015011822,medium,2.38
11224,0.48491484,0.25839296,1.0021822,2.0545425,0.0015011822,high,2.143
11225,0.37090003,0.15300685,1.1998122,1.881325,0.0015011822,low,2.274
11226,0.43382907,0.17669132,1.2943537,1.0200785,0.0015011822,medium,2.432
11227,0.50034076,0.17433095,1.0159544,2.5397065,0.0015011822,high,2.548
11228,0.3910517,0.1375607,1.0727328,1.8482416,0.0015011822,medium,1.722
11229,0.44087577,0.21091749,1.019656,2.2442775,0.0015011822,high,2.319
11230,0.3849811,0.2090418,1.0366188,1.9796768,0.0015011822,low,2.087
11231,0.42974144,0.26458877,1.0920516,1.8931001,0.0015011822,medium,2.247
11232,0.44916272,0.14108516,0.97569436,2.7066302,0.0015011822,high,1.834
11233,0.5176621,0.29527688,0.99049735,2.7201545,0.0015011822,high,1.974
11234,0.31547648,0.16676785,1.2127737,1.5328175,0.0015011822,low,1.952
11235,0.3876043,0.2274413,1.1112603,1.5066173,0.0015011822,low,1.774
11236,0.34558457,0.23352973,0.9896437,2.5133681,0.0015011822,low,1.825
11237,0.37025154,0.18589461,1.2113874,1.6594981,0.0015011822,low,1.8
11238,0.42038906,0.14608048,1.0369599,2.0292017,0.0015011822,medium,1.804
11239,0.4007079,0.23903187,1.0480155,1.482775,0.0015011822,medium,2.094
11240,0.4519871,0.23113413,1.0222361,2.605165,0.0015011822,high,1.952
11241,0.44341296,0.19499426,0.9863112,2.8612874,0.0015011822,high,1.839
11242,0.46773273,0.2495894,1.0131222,2.144157,0.0015011822,high,2.407
11243,0.48199165,0.16335297,1.0047922,2.5937233,0.0015011822,high,2.018
11244,0.45771348,0.23761867,1.0041289,2.412577,0.0015011822,high,1.747
11245,0.49444276,0.28297877,1.0577854,1.9421562,0.0015011822,high,1.771
11246,0.46157223,0.13065538,1.0570719,1.9609907,0.0015011822,high,2.028
11247,0.45270634,0.11473113,1.1047934,1.400255,0.0015011822,high,1.538
11248,0.46579581,0.19498944,0.9864519,2.0042937,0.0015011822,high,1.463
11249,0.30918968,0.15942635,1.2948622,0.86076385,0.0015011822,low,1.625
11250,0.4826917,0.18509926,1.0259683,1.4539429,0.0015011822,high,1.965
11251,0.4614113,0.11818047,1.0080123,1.5560285,0.0015011822,high,1.896
11252,0.35736346,0.090244204,1.1035303,1.6789497,0.0015011822,low,1.829
11253,0.3757953,0.18579322,1.0772129,0.7764412,0.0015011822,low,1.531
11254,0.36931586,0.2899763,1.2402465,0.38339403,0.0015011822,low,1.625
11255,0.37816513,0.1445406,0.99612844,2.2014694,0.0015011822,low,1.818
11256,0.41622466,0.14645776,0.9833376,2.2396147,0.0015011822,medium,1.831
11257,0.32981682,0.16326393,1.1142317,1.9587917,0.0015011822,low,2.156
11258,0.36401188,0.15448368,1.0030358,2.2070081,0.0015011822,low,2.063
11259,0.39405912,0.11804981,1.017705,2.2372384,0.0015011822,medium,1.806
11260,0.4642809,0.09419127,1.0135587,1.9634254,0.0015011822,high,1.808
11261,0.33743787,0.19271503,1.1851927,1.5338796,0.0015011822,low,1.69
11262,0.45332313,0.23736255,0.9854407,2.6362581,0.0015011822,high,1.905
11263,0.36684918,0.29436475,1.0476729,1.8679594,0.0015011822,low,1.678
11264,0.37104726,0.24419788,0.9992433,2.9003308,0.0015011822,low,2.275
11265,0.36966723,0.22363217,0.98694295,2.6724286,0.0015011822,low,1.797
11266,0.47812933,0.35797584,1.0030153,2.5373864,0.0015011822,high,1.914
11267,0.44628048,0.27037048,1.147958,1.8579394,0.0015011822,high,2.256
11268,0.3905226,0.11923968,1.0117576,2.2598174,0.0015011822,low,2.114
11269,0.49059033,0.094559655,0.98340625,2.0304282,0.0015011822,high,1.435
11270,0.5021468,0.22442324,0.9979349,2.203876,0.0015011822,high,2.13
11271,0.44375974,0.17859577,1.0024701,2.324908,0.0015011822,high,2.133
11272,0.43065822,0.23317118,1.0220857,2.3073063,0.0015011822,medium,1.875
11273,0.35320592,0.15366553,1.0056969,2.302309,0.0015011822,low,2.242
11274,0.47173244,0.10612892,1.0223378,1.7693819,0.0015011822,high,1.739
11275,0.41813082,0.26889014,1.029822,2.370229,0.0015011822,medium,2.038
11276,0.43513405,0.3485537,0.9971569,2.2472906,0.0015011822,medium,1.802
11277,0.44387275,0.2947145,0.9885132,2.6444535,0.0015011822,high,2.313
11278,0.45509678,0.25756097,0.98258203,3.3096235,0.0015011822,high,2.218
11279,0.38928437,0.09767742,0.983174,2.943777,0.0015011822,low,2.18
11280,0.45223773,0.23129664,0.9932975,2.8623946,0.0015011822,high,1.884
11281,0.40652442,0.17947428,0.99085885,3.098411,0.0015011822,medium,2.183
11282,0.48867315,0.12331614,0.99553,2.2040663,0.0015011822,high,1.91
11283,0.49940187,0.34676558,0.9953109,2.099478,0.0015011822,high,2.145
11284,0.4305117,0.16125014,1.1137377,1.6042523,0.0015011822,medium,2.292
11285,0.46402752,0.20577836,1.0000352,2.3381064,0.0015011822,high,2.143
11286,0.37712616,0.23621085,0.98801625,3.0755332,0.0015011822,low,1.906
11287,0.42149943,0.18988718,0.9977921,2.9154232,0.0015011822,medium,2.146
11288,0.48234212,0.19697899,1.1089338,2.1090896,0.0015011822,high,2.157
11289,0.44384742,0.16965011,0.9833785,2.1834316,0.0015011822,high,2.365
11290,0.42523867,0.14911202,1.0225422,2.6755664,0.0015011822,medium,2.313
11291,0.3497187,0.2023279,0.97504276,3.2748942,0.0015011822,low,1.992
11292,0.43203855,0.1884414,0.99369615,2.7277353,0.0015011822,medium,1.908
11293,0.43879288,0.24420662,1.041206,2.04198,0.0015011822,high,1.934
11294,0.41813183,0.17026466,1.0459001,2.2482746,0.0015011822,medium,1.905
11295,0.30193383,0.29883325,1.0154654,2.417701,0.0015011822,low,1.987
11296,0.47353333,0.13400513,1.0050131,2.155136,0.0015011822,high,1.843
11297,0.43345654,0.14320523,1.0183691,1.9329937,0.0015011822,medium,1.703
11298,0.4139142,0.21333402,0.9963082,2.267337,0.0015011822,medium,1.779
11299,0.44559032,0.16308361,1.0426171,2.1022305,0.0015011822,high,1.823
11300,0.3604393,0.17871507,1.0743911,1.685495,0.0015011822,low,1.903
11301,0.47621608,0.1638867,1.0373825,1.798111,0.0015011822,high,1.84
11302,0.45570004,0.19195156,1.0436321,1.9054374,0.0015011822,high,1.865
11303,0.43219912,0.28267437,1.0599045,1.6994812,0.0015011822,medium,1.338
11304,0.29745573,0.12126362,1.1083182,1.3106438,0.0015011822,low,1.708
11305,0.5292168,0.11275702,1.0009402,2.3042307,0.0015011822,high,1.759
11306,0.40697855,0.12255691,1.0309253,1.859064,0.0015011822,medium,1.711
11307,0.42172647,0.1961681,1.1490102,0.92570275,0.0015011822,medium,1.661
11308,0.34557188,0.20900737,0.9982435,2.7226214,0.0015011822,low,1.907
11309,0.45227665,0.14732048,0.9884377,2.1935685,0.0015011822,high,2.361
11310,0.4434935,0.18096939,0.9743728,2.521881,0.0015011822,high,1.885
11311,0.34294623,0.16757482,1.0874267,2.393718,0.0015011822,low,2.693
11312,0.37962115,0.17984049,0.98283064,2.523816,0.0015011822,low,1.818
11313,0.37080318,0.19393355,1.0985929,1.307534,0.0015011822,low,1.809
11314,0.4829523,0.11057416,1.0423687,1.9636763,0.0015011822,high,2.228
11315,0.35038722,0.16861115,1.0348188,1.9006431,0.0015011822,low,1.622
11316,0.45443904,0.09068572,1.0857372,1.2091149,0.0015011822,high,3.5
11317,0.41017622,0.3047071,1.0073925,2.222069,0.0015011822,medium,1.796
11318,0.45857155,0.15177761,1.1504251,1.2833644,0.0015011822,high,1.609
11319,0.38390934,0.23218909,1.0230081,1.613595,0.0015011822,low,1.698
11320,0.41244382,0.32145435,1.0295397,1.8786389,0.0015011822,medium,1.94
11321,0.36903065,0.14771031,1.0141553,2.1357365,0.0015011822,low,1.742
11322,0.32529837,0.11903459,1.1307862,2.0022123,0.0015011822,low,1.969
11323,0.4435138,0.21804291,1.1101736,1.8239545,0.0015011822,high,1.875
11324,0.4263788,0.14811681,1.1247023,1.5280354,0.0015011822,medium,1.895
11325,0.46451724,0.09079818,1.0039704,1.9459026,0.0015011822,high,1.939
11326,0.3972808,0.3251146,0.9983959,1.9093161,0.0015011822,medium,1.761
11327,0.40744936,0.21934275,1.0591398,1.700102,0.0015011822,medium,1.88
11328,0.4469478,0.19457412,1.042406,2.1735318,0.0015011822,high,1.842
11329,0.36528027,0.22189857,0.9998392,2.433749,0.0015011822,low,1.762
11330,0.4730698,0.24585211,1.0004802,2.02967,0.0015011822,high,1.914
11331,0.28102905,0.22848907,1.0087454,1.7586949,0.0015011822,low,1.867
11332,0.44353843,0.09503788,1.0991845,1.5193616,0.0015011822,high,2.373
11333,0.4512877,0.2405051,1.0340976,1.9878309,0.0015011822,high,1.963
11334,0.37620646,0.2094082,1.2015153,1.5375857,0.0015011822,low,2.761
11335,0.41528398,0.18098848,1.0797826,1.651663,0.0015011822,medium,2.314
11336,0.4637382,0.16758801,1.0868173,1.9098897,0.0015011822,high,1.839
11337,0.4195199,0.27689716,1.084707,1.5620605,0.0015011822,medium,1.907
11338,0.41096693,0.17466596,1.0494152,2.055343,0.0015011822,medium,1.904
11339,0.47522622,0.2649888,1.1159592,1.5262842,0.0015011822,high,1.741
11340,0.34234118,0.13313422,1.2188946,1.2860211,0.0015011822,low,1.628
11341,0.4236554,0.1148288,1.0537267,1.8721746,0.0015011822,medium,1.416
11342,0.4033904,0.1444853,1.144129,1.3397572,0.0015011822,medium,1.618
11343,0.4388829,0.17079517,1.0214156,1.7348334,0.0015011822,high,1.779
11344,0.32973993,0.230132,1.0700386,1.6099437,0.0015011822,low,1.375
11345,0.42398614,0.17541881,1.0394818,1.837579,0.0015011822,medium,1.475
11346,0.4092995,0.15600069,1.042322,1.7782751,0.0015011822,medium,1.948
11347,0.34155113,0.21283174,1.0422949,2.1173503,0.0015011822,low,1.823
11348,0.46607995,0.30859396,1.0667471,1.7186102,0.0015011822,high,1.904
11349,0.3549676,0.16862667,1.0402029,1.6778276,0.0015011822,low,1.674
11350,0.35151714,0.18418081,1.1426977,1.621828,0.0015011822,low,1.743
11351,0.38248235,0.18774174,1.1451104,1.2358454,0.0015011822,low,2.151
11352,0.37378657,0.08534498,1.138267,1.4147029,0.0015011822,low,1.563
11353,0.30982637,0.3383723,1.0265226,1.6729386,0.0015011822,low,1.428
11354,0.3540094,0.24020259,1.2657367,0.9651571,0.0015011822,low,1.6
11355,0.409617,0.2444944,1.0710863,1.5621818,0.0015011822,medium,1.426
11356,0.33852726,0.15821142,1.1726898,1.4675721,0.0015011822,low,1.53
11357,0.410267,0.17131746,1.2916396,0.8960136,0.0015011822,medium,0.875
11358,0.47616327,0.16553567,1.0720239,1.4636369,0.0015011822,high,1.865
11359,0.32483047,0.3161376,1.1543723,1.3762943,0.0015011822,low,1.597
11360,0.32158303,0.084771454,1.6324463,0.69554627,0.0015011822,low,1.625
11361,0.44508338,0.21664917,0.99865526,1.8748611,0.0015011822,high,1.893
11362,0.4330572,0.33247408,1.1582972,1.4192312,0.0015011822,medium,1.795
11363,0.36668414,0.11109518,1.00252,1.8595166,0.0015011822,low,2.072
11364,0.41325825,0.14904472,1.0208467,2.033355,0.0015011822,medium,2.114
11365,0.35920405,0.23242284,1.0027839,1.8864588,0.0015011822,low,2.012
11366,0.37002027,0.18328843,1.1052773,1.6744311,0.0015011822,low,2.252
11367,0.46112996,0.15007058,0.9846981,2.5541847,0.0015011822,high,2.719
11368,0.44397193,0.094891645,1.1161588,1.2773018,0.0015011822,high,1.605
11369,0.3640167,0.17518637,1.0676084,1.7211696,0.0015011822,low,2.3
11370,0.43406838,0.14955883,1.0290434,1.555437,0.0015011822,medium,2.188
11371,0.40009063,0.16796604,1.0426128,2.1114545,0.0015011822,medium,2.296
11372,0.44368947,0.22396906,1.1052624,1.77457,0.0015011822,high,2.248
11373,0.43480903,0.12340238,1.0127765,2.1099994,0.0015011822,medium,2.738
11374,0.40717518,0.13495687,1.0102363,2.2223065,0.0015011822,medium,2.307
11375,0.41395026,0.26407117,1.0038095,1.5498599,0.0015011822,medium,2.192
11376,0.37639588,0.24353242,1.0180104,2.0164979,0.0015011822,low,1.521
11377,0.44080192,0.35062003,0.98728937,2.7987363,0.0015011822,high,2.609
11378,0.4083599,0.23288229,1.030444,2.2167377,0.0015011822,medium,2.304
11379,0.405438,0.20965225,1.0650594,1.7688968,0.0015011822,medium,2.65
11380,0.3927436,0.18293667,1.0859814,2.071032,0.0015011822,medium,2.392
11381,0.427741,0.17357165,1.0953692,0.9059051,0.0015011822,medium,2.528
11382,0.46918666,0.12753466,1.0538329,1.2765329,0.0015011822,high,1.373
11383,0.29267168,0.1884067,1.209623,1.105848,0.0015011822,low,3.724
11384,0.46344328,0.21361303,1.0455067,1.688058,0.0015011822,high,3.298
11385,0.38399965,0.12302619,1.1615008,1.2850735,0.0015011822,low,3.374
11386,0.42228174,0.17024963,1.0179929,2.072541,0.0015011822,medium,1.979
11387,0.37095517,0.09073756,1.1608073,1.0730885,0.0015011822,low,2.113
11388,0.4392603,0.15751654,0.9673832,2.7207248,0.0015011822,high,2.949
11389,0.47046018,0.18833207,1.0257429,0.98907787,0.0015011822,high,1.375
11390,0.39950478,0.18139407,1.0051292,1.8677311,0.0015011822,medium,1.392
11391,0.50902283,0.13264553,0.9788751,2.1217537,0.0015011822,high,2.62
11392,0.4041795,0.10375939,1.0489538,2.0857613,0.0015011822,medium,2.225
11393,0.40226084,0.22540745,1.0269217,2.0293756,0.0015011822,medium,2.242
11394,0.4448449,0.26041967,1.040738,2.016494,0.0015011822,high,2.3
11395,0.4149651,0.2726635,1.0865978,1.866368,0.0015011822,medium,3.476
11396,0.39478374,0.31499514,1.0730551,1.7388104,0.0015011822,medium,3.018
11397,0.42002928,0.2266281,0.9932953,2.1748295,0.0015011822,medium,2.734
11398,0.3505925,0.17235206,0.98761994,2.5153706,0.0015011822,low,2.88
11399,0.38337445,0.31857663,0.9956307,2.2237473,0.0015011822,low,3.182
11400,0.3778153,0.21923594,0.97985744,2.5113146,0.0015011822,low,2.956
11401,0.3750152,0.16649391,1.0162315,1.9430861,0.0015011822,low,3.195
11402,0.45721257,0.18102525,1.0149989,2.0051327,0.0015011822,high,2.058
11403,0.4297371,0.116094545,0.99942195,1.9707507,0.0015011822,medium,2.258
11404,0.38263756,0.24155061,1.0061815,2.268603,0.0015011822,low,2.742
11405,0.404077,0.11588404,1.0229039,1.847362,0.0015011822,medium,3.426
11406,0.44397008,0.3570327,1.0775923,1.5739402,0.0015011822,high,2.909
11407,0.4459092,0.1326553,1.2503325,1.318121,0.0015011822,high,3.045
11408,0.47387087,0.1253587,0.9840021,2.488232,0.0015011822,high,3.065
11409,0.28831786,0.22793433,0.97729945,2.3902524,0.0015011822,low,2.765
11410,0.34950042,0.13733797,1.0484061,1.6300976,0.0015011822,low,1.588
11411,0.4188252,0.15127991,0.98454124,2.2906187,0.0015011822,medium,2.845
11412,0.414792,0.2487026,0.99761695,2.315887,0.0015011822,medium,2.846
11413,0.4691497,0.31817415,1.0039696,2.1572137,0.0015011822,high,2.319
11414,0.41966963,0.21474311,1.0077313,2.343933,0.0015011822,medium,3.502
11415,0.4493271,0.28084776,0.9916274,2.6500285,0.0015011822,high,2.92
11416,0.39033467,0.13103832,1.0470647,1.5494572,0.0015011822,low,3.905
11417,0.39056015,0.17903544,1.013268,1.9750528,0.0015011822,low,2.793
11418,0.38241738,0.27139956,1.0092195,2.095178,0.0015011822,low,2.896
11419,0.45682043,0.11612829,0.9912536,2.400036,0.0015011822,high,2.904
11420,0.36824125,0.20379786,1.0552903,1.7849452,0.0015011822,low,3.167
11421,0.40957433,0.13773602,0.9802496,2.4035518,0.0015011822,medium,2.78
11422,0.3934993,0.17459701,0.98720104,2.5761435,0.0015011822,medium,2.646
11423,0.31826663,0.23587433,0.95846426,2.5874493,0.0015011822,low,2.529
11424,0.38348037,0.22251736,0.9745159,2.5452929,0.0015011822,low,2.861
11425,0.4696464,0.084514186,1.1196576,1.9119126,0.0015011822,high,2.294
11426,0.46500683,0.13318746,0.9959935,1.910243,0.0015011822,high,2.392
11427,0.47720844,0.14338997,0.9951867,2.0328295,0.0015011822,high,2.13
11428,0.33121747,0.19857557,0.9904142,1.7746505,0.0015011822,low,2.472
11429,0.46951538,0.16713151,1.0025939,2.3797815,0.0015011822,high,2.651
11430,0.37673932,0.34858418,0.96586686,2.8052986,0.0015011822,low,2.815
11431,0.4103967,0.14521922,1.0368431,1.9412857,0.0015011822,medium,3.821
11432,0.43017858,0.10639047,1.0179495,1.7938858,0.0015011822,medium,3.333
11433,0.27114612,0.14909495,1.5219578,0.68970066,0.0015011822,low,3.506
11434,0.48663276,0.15517761,1.0377095,2.120422,0.0015011822,high,3.393
11435,0.38559258,0.2179865,1.0252254,1.9700525,0.0015011822,low,3.44
11436,0.4353218,0.15929826,1.057784,2.0283458,0.0015011822,medium,2.898
11437,0.4775477,0.1250019,1.0261734,1.6427194,0.0015011822,high,3.433
11438,0.40008605,0.21178068,1.0532742,1.5844139,0.0015011822,medium,3.631
11439,0.50851345,0.14607275,0.9839216,1.9611536,0.0015011822,high,3.839
11440,0.3846768,0.16338255,1.0390638,1.9084979,0.0015011822,low,2.698
11441,0.4143657,0.15647893,0.9887085,2.0312378,0.0015011822,medium,2.197
11442,0.4588343,0.12825553,1.2212657,1.5962868,0.0015011822,high,2.404
11443,0.45427263,0.17654057,1.0045602,2.1578093,0.0015011822,high,2.431
11444,0.39555132,0.1882858,1.0660949,1.4127532,0.0015011822,medium,2.647
11445,0.42288464,0.285792,0.9823848,3.283995,0.0015011822,medium,2.794
11446,0.40033805,0.16862516,1.032335,2.0051422,0.0015011822,medium,3.307
11447,0.40308,0.1339422,1.1642711,1.3172599,0.0015011822,medium,1.803
11448,0.44985104,0.23680665,1.0103494,2.0328486,0.0015011822,high,3.691
11449,0.45552808,0.22443669,0.9976024,2.4429574,0.0015011822,high,2.819
11450,0.49439073,0.37627235,0.9766832,2.3876286,0.0015011822,high,3.329
11451,0.37025803,0.32165545,1.0462968,1.8459861,0.0015011822,low,3.908
11452,0.40451115,0.13329133,1.0982006,1.171147,0.0015011822,medium,2.321
11453,0.44799536,0.14373136,0.99817574,1.7398126,0.0015011822,high,4.477
11454,0.46788448,0.18705353,1.032076,1.7452807,0.0015011822,high,3.976
11455,0.31312418,0.23759763,1.0462369,1.6579016,0.0015011822,low,4.292
11456,0.4735881,0.20867817,1.0518755,1.7655481,0.0015011822,high,4.427
11457,0.3823037,0.1692152,1.0377668,0.6847857,0.0015011822,low,4.083
11458,0.44999456,0.22106232,1.0486338,1.6801864,0.0015011822,high,2.736
11459,0.47899133,0.3055291,0.9986552,2.0613189,0.0015011822,high,1.869
11460,0.40772825,0.2468459,1.0116725,2.0390856,0.0015011822,medium,2.346
11461,0.47280413,0.19516519,1.0570188,1.8873715,0.0015011822,high,2.167
11462,0.42373973,0.1368835,0.99744123,2.0041423,0.0015011822,medium,2.822
11463,0.4567641,0.14986143,1.041312,1.6076385,0.0015011822,high,3.5
11464,0.44350576,0.21274681,1.041389,1.7348994,0.0015011822,high,2.625
11465,0.40135407,0.196068,0.99674153,1.7843164,0.0015011822,medium,2.529
11466,0.40161365,0.23281658,1.0551555,1.1268315,0.0015011822,medium,3.531
11467,0.3284142,0.16396949,1.0366113,1.3073132,0.0015011822,low,2.688
11468,0.43652165,0.18497744,1.0451131,1.5420673,0.0015011822,medium,2.714
11469,0.38404506,0.16464888,1.0807582,1.0680926,0.0015011822,low,4.777
11470,0.30520552,0.14339943,1.0672925,1.3310186,0.0015011822,low,2.854
11471,0.40251833,0.22706373,1.038597,2.181845,0.0015011822,medium,3.878
11472,0.36344868,0.19324169,0.9745716,2.2832372,0.0015011822,low,2.797
11473,0.40692198,0.2897987,1.1264567,1.529104,0.0015011822,medium,2.375
11474,0.32848382,0.11012544,1.0269269,1.6571897,0.0015011822,low,2.167
11475,0.40396708,0.2577094,0.99617064,2.1615398,0.0015011822,medium,3.319
11476,0.43010533,0.10695995,1.0086975,2.2127106,0.0015011822,medium,2.857
11477,0.39642578,0.22354047,1.0406898,1.7405471,0.0015011822,medium,2.678
11478,0.4106115,0.23429732,0.98274076,2.4554884,0.0015011822,medium,3.025
11479,0.42214817,0.25838375,1.0083929,2.01208,0.0015011822,medium,3.369
11480,0.44891858,0.10943153,1.0103494,2.0283198,0.0015011822,high,2.61
11481,0.31829596,0.23269385,0.99730414,2.1170661,0.0015011822,low,2.378
11482,0.50218177,0.20757422,1.0187072,2.3268871,0.0015011822,high,2.509
11483,0.4041409,0.26480886,1.0194234,1.9114267,0.0015011822,medium,3.428
11484,0.457734,0.11781853,0.98025256,2.0602555,0.0015011822,high,2.208
11485,0.4298206,0.20038326,1.0286255,2.0614305,0.0015011822,medium,2.557
11486,0.44891346,0.15964131,1.1086673,1.2442558,0.0015011822,high,1.348
11487,0.3283844,0.18305206,1.0215774,1.7627543,0.0015011822,low,1.885
11488,0.28027046,0.162834,1.0725322,1.7535331,0.0015011822,low,2.956
11489,0.37028056,0.22480372,1.071664,1.9127082,0.0015011822,low,3.027
11490,0.3094092,0.14756815,1.3804766,0.63910526,0.0015011822,low,5.00001
