row_idx,kappa,lid,lof,density,curvature_bin,label
4189,0.49494988,0.11894122,0.9792325,0.13767827,medium,0
4190,0.55112743,0.10968004,1.1060746,0.120519914,high,8
4191,0.54689795,0.11550515,0.9860611,0.14638892,high,4
4192,0.5118459,0.14524347,1.0697163,0.11024219,medium,3
4193,0.41895175,0.23428522,1.2504401,0.05912197,low,9
4194,0.5402553,0.1453468,1.0058903,0.14849706,high,7
4195,0.50079286,0.11809672,1.2520112,0.091637686,medium,7
4196,0.49023634,0.0981078,1.0489361,0.1447171,medium,4
4197,0.4952736,0.10752856,1.0342351,0.07984308,medium,0
4198,0.5439197,0.0916771,1.1139277,0.08263406,high,3
4199,0.4703436,0.11284933,1.0103414,0.15705644,low,6
4200,0.50188124,0.18539618,1.2756946,0.06430399,medium,4
4201,0.44630104,0.11516429,1.3299979,0.039597433,low,2
4202,0.5819768,0.20317806,1.0856292,0.1062485,high,8
4203,0.54983854,0.16288523,1.0762044,0.097126976,high,3
4204,0.42553413,0.07645898,1.2628593,0.077705055,low,5
4205,0.5194409,0.10799737,1.0880158,0.07475678,medium,6
4206,0.54780436,0.12755805,1.0190811,0.13434541,high,4
4207,0.55335116,0.17759228,1.045934,0.116799474,high,4
4208,0.5237988,0.18454818,1.185637,0.09703053,medium,8
4209,0.4583214,0.1482082,1.0261744,0.09018835,low,7
4210,0.49158323,0.096202426,1.2253002,0.08265111,medium,0
4211,0.57094675,0.06608456,1.3174158,0.051105835,high,7
4212,0.43283027,0.19041546,1.0203464,0.37101623,low,1
4213,0.46457797,0.21226023,1.0147587,0.12325953,low,5
4214,0.32872552,0.12865849,0.99002904,0.29755935,low,1
4215,0.5578022,0.1675302,1.0311975,0.08010636,high,2
4216,0.60098606,0.1436651,1.1068476,0.10892955,high,8
4217,0.43013,0.23004678,1.0234474,0.3545151,low,1
4218,0.37882674,0.13098852,1.1605585,0.060530514,low,7
4219,0.5026033,0.13259481,0.98927593,0.16200332,medium,8
4220,0.5282856,0.15892844,0.97930807,0.17009225,high,4
4221,0.53637266,0.1348089,1.015413,0.079841636,high,6
4222,0.46215433,0.12319644,1.0785519,0.104813926,low,0
4223,0.5192044,0.11897585,1.1287808,0.08359695,medium,3
4224,0.5499587,0.0747345,1.1430634,0.113207966,high,9
4225,0.51598847,0.17842065,0.997187,0.112353034,medium,9
4226,0.4778176,0.16344127,1.00529,0.12694286,medium,7
4227,0.4769287,0.041909747,1.1124705,0.08033446,medium,2
4228,0.4177001,0.16997784,1.4825344,0.023925088,low,6
4229,0.5615544,0.09616818,1.1407281,0.09580991,high,5
4230,0.5352011,0.13929842,0.9820922,0.16916999,high,6
4231,0.4573987,0.14457737,1.1419754,0.121436566,low,3
4232,0.4981436,0.14385173,1.0546666,0.10760058,medium,0
4233,0.46388417,0.20431486,1.1311132,0.06063744,low,7
4234,0.51450723,0.28250203,1.036753,0.14903608,medium,9
4235,0.57663405,0.08305498,1.1836114,0.09634419,high,3
4236,0.5166905,0.059443682,1.0589157,0.09240413,medium,3
4237,0.5518137,0.16983297,0.98067284,0.18024807,high,9
4238,0.56099486,0.11175536,1.2225072,0.05646176,high,9
4239,0.5451731,0.12517597,1.0942807,0.06503545,high,2
4240,0.44830757,0.14712602,1.0126057,0.116977945,low,0
4241,0.49842513,0.11820741,1.0891167,0.08532278,medium,5
4242,0.5268545,0.13378912,1.1470543,0.08733837,medium,5
4243,0.4044534,0.08937964,1.0859939,0.13146059,low,7
4244,0.47651827,0.101097375,1.1571685,0.055231083,medium,2
4245,0.5199596,0.09021278,1.0289476,0.12821673,medium,9
4246,0.502401,0.12030437,1.1386358,0.075122245,medium,2
4247,0.4325056,0.07348695,1.2311949,0.08602144,low,4
4248,0.45748276,0.07173446,1.1062214,0.12056304,low,4
4249,0.5847366,0.08709057,1.0922146,0.09421776,high,6
4250,0.52160335,0.10416386,1.0068129,0.11879947,medium,5
4251,0.5127003,0.14186653,1.081307,0.08970013,medium,0
4252,0.5176622,0.112878464,1.2351803,0.048480388,medium,2
4253,0.51700604,0.22144605,1.061817,0.34865764,medium,1
4254,0.45868206,0.12795702,1.095123,0.1186954,low,7
4255,0.567909,0.1371336,0.9882367,0.1566826,high,9
4256,0.59242946,0.030540861,1.2734855,0.056918632,high,2
4257,0.47746426,0.09251243,1.0098785,0.11743949,medium,6
4258,0.33350378,0.04671253,1.6028877,0.062755875,low,5
4259,0.56166404,0.088455014,1.0602077,0.10450914,high,5
4260,0.4793064,0.119292796,1.012841,0.11129572,medium,0
4261,0.3221768,0.16705926,1.098173,0.046415694,low,7
4262,0.45306134,0.2122698,1.0819843,0.12077222,low,4
4263,0.4782092,0.09051816,1.0446154,0.113444366,medium,8
4264,0.4228596,0.16568272,1.0123916,0.11862043,low,6
4265,0.54932487,0.08554116,1.0046035,0.13746288,high,4
4266,0.43915075,0.0968793,1.2171209,0.09073432,low,7
4267,0.44805938,0.13187148,1.294033,0.0800301,low,0
4268,0.5087089,0.21269032,1.046988,0.097860724,medium,2
4269,0.5437712,0.061841797,1.2579982,0.048441302,high,8
4270,0.4138021,0.070708774,1.0384243,0.13990642,low,9
4271,0.4215721,0.3060487,1.0537137,0.07183129,low,7
4272,0.48717713,0.13075459,1.0739632,0.07518457,medium,0
4273,0.35942447,0.19829744,1.0029616,0.17471862,low,7
4274,0.53406554,0.08088077,1.1341883,0.075251624,high,3
4275,0.42744386,0.064630926,1.2468836,0.09290379,low,4
4276,0.3569792,0.114220485,1.0882494,0.10539638,low,9
4277,0.41771215,0.09109856,1.2968291,0.07207685,low,7
4278,0.45034558,0.14628129,1.0756968,0.10623628,low,5
4279,0.48246515,0.1005311,1.3380347,0.053893283,medium,9
4280,0.4850192,0.18999141,1.2322152,0.05257291,medium,2
4281,0.5525555,0.19607386,1.0001075,0.1078588,high,2
4282,0.49864674,0.08219428,1.0738124,0.061342046,medium,2
4283,0.51004624,0.1751771,1.0102341,0.12192425,medium,0
4284,0.33935314,0.14296073,0.9801734,0.40410757,low,1
4285,0.5063919,0.070141986,1.1350323,0.102485605,medium,4
4286,0.42229396,0.1633512,1.0707344,0.071608834,low,0
4287,0.42427844,0.1883316,1.0253265,0.12180316,low,0
4288,0.4809698,0.11872817,1.0026456,0.1255719,medium,5
4289,0.41751373,0.18678717,1.1014936,0.117182255,low,7
4290,0.49421805,0.11413267,1.017634,0.15202932,medium,4
4291,0.3818434,0.13642555,1.0480196,0.34071815,low,1
4292,0.54491186,0.18980983,1.0293756,0.12524384,high,8
4293,0.5340589,0.18106385,1.0699552,0.116361335,high,8
4294,0.4815203,0.09372088,0.97284895,0.1744951,medium,7
4295,0.42872977,0.089218736,1.0781982,0.09919799,low,9
4296,0.4787647,0.11087442,1.1827607,0.061193615,medium,0
4297,0.4738537,0.18468356,0.99292344,0.10798684,low,0
4298,0.539072,0.13343875,0.9990588,0.14756668,high,4
4299,0.5115409,0.09320088,1.0340171,0.111913465,medium,5
4300,0.49911976,0.084278405,0.9773211,0.15249453,medium,7
4301,0.42772835,0.22343561,1.0738277,0.33023664,low,1
4302,0.3627202,0.13403352,1.2193357,0.08948829,low,4
4303,0.5368302,0.12093077,1.1819931,0.076195255,high,5
4304,0.5740979,0.14591847,1.0005592,0.16512059,high,9
4305,0.54050356,0.15513264,1.1111999,0.05086177,high,3
4306,0.55132306,0.10583382,1.028493,0.12031873,high,3
4307,0.5568224,0.067096926,1.2457354,0.07273315,high,9
4308,0.40826744,0.144953,1.00305,0.15919387,low,6
4309,0.61481965,0.08520035,0.9824353,0.12581494,high,8
4310,0.49646312,0.18142906,1.0129794,0.14253151,medium,7
4311,0.51570797,0.14486097,1.004665,0.086947486,medium,0
4312,0.49633813,0.13339952,1.0785031,0.10525275,medium,4
4313,0.49547577,0.09876129,1.0271987,0.10607384,medium,6
4314,0.54932624,0.14922442,1.0354993,0.05514787,high,3
4315,0.5430672,0.09115056,1.1368276,0.06509717,high,5
4316,0.42720407,0.10844281,1.0457745,0.30932152,low,1
4317,0.45306373,0.235351,1.0120817,0.08258889,low,0
4318,0.48460978,0.06291992,1.2334535,0.061766014,medium,2
4319,0.41138464,0.21363185,1.0188555,0.3928746,low,1
4320,0.5272068,0.11770106,1.2726308,0.054256465,medium,2
4321,0.5323553,0.081229456,1.1037301,0.069727756,high,2
4322,0.4924276,0.11651395,1.0931301,0.0532754,medium,3
4323,0.4270298,0.109146036,1.0678694,0.11729181,low,6
4324,0.43907183,0.11817251,1.1300049,0.056490496,low,2
4325,0.5785129,0.08846779,1.125057,0.07854983,high,8
4326,0.4517675,0.115172714,0.97487533,0.15144058,low,9
4327,0.4449185,0.057342816,1.3080863,0.10533368,low,5
4328,0.4879812,0.08938166,1.0828221,0.07107098,medium,0
4329,0.51653767,0.13757844,0.98254627,0.15591526,medium,4
4330,0.6069572,0.09593258,1.0570523,0.07589583,high,2
4331,0.5178996,0.14753151,1.2531893,0.0731091,medium,3
4332,0.5313146,0.08853344,1.2342513,0.05601671,high,3
4333,0.4316311,0.14195135,0.99956495,0.3597523,low,1
4334,0.48619592,0.10345289,1.0778311,0.089134954,medium,5
4335,0.45240104,0.13840893,1.1123464,0.07718801,low,7
4336,0.59415376,0.094613895,1.0536872,0.09600847,high,2
4337,0.549152,0.12282925,1.0270084,0.085737206,high,5
4338,0.5620681,0.09061625,1.0248394,0.09483829,high,2
4339,0.5171958,0.10165672,1.0771449,0.10671994,medium,5
4340,0.51691234,0.041726463,1.0938985,0.12247406,medium,4
4341,0.5507892,0.1919525,1.3260663,0.06881269,high,8
4342,0.6001432,0.17395103,1.041253,0.085559815,high,4
4343,0.4213968,0.23145992,1.00401,0.37253845,low,1
4344,0.3470295,0.16959864,0.9917484,0.3835037,low,1
4345,0.49190688,0.07443428,1.2090468,0.061024863,medium,4
4346,0.48126322,0.060842138,0.99834645,0.1609781,medium,9
4347,0.4254856,0.1397056,1.5995314,0.03958342,low,8
4348,0.37698412,0.2145048,1.0226299,0.3892668,low,1
4349,0.49778056,0.07703183,1.0413849,0.05869019,medium,3
4350,0.53050166,0.17439286,1.0131208,0.11545223,high,3
4351,0.41868478,0.0705119,1.4174373,0.04791645,low,3
4352,0.47446507,0.17577137,1.2566708,0.09904586,medium,4
4353,0.5496702,0.13495605,1.2061596,0.0558863,high,0
4354,0.4789393,0.26052034,1.1163964,0.24404807,medium,1
4355,0.41850495,0.26201868,0.96715003,0.18609509,low,7
4356,0.53757966,0.10312888,1.0595808,0.07646076,high,5
4357,0.39977288,0.22983131,0.986837,0.45756415,low,1
4358,0.5603899,0.13122356,0.9951642,0.14096457,high,3
4359,0.5271106,0.12296927,1.0249451,0.11225572,medium,5
4360,0.42142975,0.069610246,1.3575423,0.24945347,low,1
4361,0.4451025,0.0962114,1.3534473,0.07101434,low,5
4362,0.5527968,0.030497868,2.0385458,0.045864813,high,0
4363,0.47942948,0.1604872,0.977439,0.16247058,medium,7
4364,0.53035676,0.123801224,1.0944343,0.10056199,high,7
4365,0.4214815,0.16327083,1.1880224,0.08885921,low,3
4366,0.5066778,0.13747984,1.0262815,0.13365582,medium,3
4367,0.5270655,0.14383994,0.9844144,0.12823813,medium,0
4368,0.58121073,0.15240858,1.0145943,0.12097666,high,5
4369,0.49002552,0.11444383,0.9906501,0.15754862,medium,9
4370,0.49608433,0.14889583,1.1112769,0.110898435,medium,9
4371,0.46906197,0.103613235,1.157945,0.08182283,low,5
4372,0.58942294,0.055148233,1.2195278,0.06258983,high,5
4373,0.5508766,0.11023372,1.242661,0.07279761,high,8
4374,0.50517625,0.18084839,1.0185301,0.08539083,medium,0
4375,0.5572513,0.14856695,0.991624,0.16485827,high,4
4376,0.442218,0.14551055,1.0502089,0.3619216,low,1
4377,0.41247725,0.10773206,1.0883771,0.12985817,low,8
4378,0.54896307,0.13781206,1.008549,0.12903601,high,3
4379,0.4831177,0.18153276,0.9872673,0.09736314,medium,0
4380,0.5006175,0.17285743,1.0415158,0.13115422,medium,9
4381,0.59305495,0.12285965,1.0511829,0.1164464,high,8
4382,0.3537634,0.18206716,1.0055163,0.41141924,low,1
4383,0.51382613,0.09356111,1.0221589,0.09246966,medium,3
4384,0.52985823,0.15736884,1.0708356,0.08878315,high,5
4385,0.5448553,0.09814346,1.0967954,0.09751776,high,2
4386,0.53100574,0.1735954,1.0657512,0.071024865,high,2
4387,0.5026714,0.054374292,1.2108138,0.04396447,medium,4
4388,0.5315062,0.12369079,1.2328876,0.050083566,high,2
4389,0.45080417,0.1056767,1.098246,0.11828685,low,6
4390,0.5708014,0.13838878,1.0179559,0.08517036,high,2
4391,0.4904549,0.13338132,1.0794321,0.104367435,medium,8
4392,0.5627334,0.20943682,1.0657178,0.1021025,high,5
4393,0.00885427,0.17302918,73.12761,0.0011817418,low,6
4394,0.49587005,0.07705187,1.1174043,0.065438315,medium,2
4395,0.5037637,0.23446482,1.0170758,0.13889386,medium,6
4396,0.593114,0.18800662,1.057347,0.1267333,high,9
4397,0.46125102,0.07764471,1.2615876,0.053170957,low,3
4398,0.5346158,0.09705289,1.0549148,0.11337988,high,3
4399,0.5065136,0.12186821,0.99614304,0.18736249,medium,7
4400,0.4328732,0.09440118,1.0083292,0.1630184,low,9
4401,0.40952563,0.15623526,0.98277533,0.4342683,low,1
4402,0.56243616,0.117541075,0.99450135,0.13745247,high,3
4403,0.514974,0.14410123,0.99736696,0.15999918,medium,4
4404,0.3312167,0.18069345,1.1477311,0.21861027,low,1
4405,0.5470467,0.12945186,1.0330654,0.12238906,high,6
4406,0.55801904,0.1950239,1.0305903,0.13684753,high,3
4407,0.5219107,0.14284989,0.983029,0.16982184,medium,9
4408,0.56804043,0.16094017,1.0112425,0.13213688,high,7
4409,0.3865881,0.0991442,0.9966051,0.14244533,low,7
4410,0.5766952,0.08035208,1.0686488,0.09684164,high,6
4411,0.5081613,0.13263531,1.0593686,0.08741291,medium,5
4412,0.31400865,0.23706235,1.2810059,0.049957756,low,6
4413,0.33246988,0.11355431,1.4108492,0.02810144,low,6
4414,0.532371,0.1926888,1.0960132,0.07414445,high,0
4415,0.55256236,0.1428869,1.0005912,0.13658075,high,6
4416,0.4547776,0.11311664,1.0020533,0.12870938,low,9
4417,0.47177666,0.28148177,1.0170275,0.3887552,low,1
4418,0.5288672,0.14477594,0.977873,0.16978988,high,9
4419,0.39908618,0.1786774,2.1911304,0.10302738,low,2
4420,0.37286603,0.19523844,1.0539038,0.2731863,low,1
4421,0.54466796,0.04692084,1.1701747,0.10373123,high,7
4422,0.5811137,0.12417527,0.9794247,0.14250988,high,5
4423,0.52423626,0.116576724,1.1557301,0.07635484,medium,0
4424,0.5439671,0.07319754,1.2176421,0.08037291,high,2
4425,0.5491007,0.1237798,1.0514697,0.1392008,high,9
4426,0.518926,0.07436062,1.034699,0.11539307,medium,5
4427,0.5100908,0.30994767,0.9922589,0.1694484,medium,4
4428,0.4349392,0.2571295,0.9787921,0.17547275,low,7
4429,0.52854013,0.23939836,1.0243909,0.14085688,high,6
4430,0.49350083,0.14049362,1.1483916,0.08220802,medium,0
4431,0.595106,0.109032854,1.0379127,0.08053941,high,2
4432,0.51593566,0.07351779,1.1169479,0.11080089,medium,8
4433,0.42850196,0.15068823,1.2636417,0.04891363,low,9
4434,0.43391377,0.22776072,0.960518,0.14213124,low,5
4435,0.51374525,0.07189977,1.1399589,0.08926373,medium,3
4436,0.5476334,0.13290092,0.9944849,0.15734963,high,9
4437,0.5642412,0.24391077,1.0002364,0.14621203,high,8
4438,0.5258324,0.11437428,1.3247772,0.0589654,medium,4
4439,0.35778958,0.23868471,1.0028205,0.43125015,low,1
4440,0.5330825,0.17347482,1.0169481,0.11549376,high,0
4441,0.58208334,0.15473762,1.0454333,0.13165213,high,4
4442,0.36569756,0.081356436,1.1717898,0.047046952,low,3
4443,0.5780518,0.15927228,1.0957378,0.08293999,high,6
4444,0.5828623,0.1474668,1.2375716,0.064235896,high,2
4445,0.57825005,0.1605292,1.0835446,0.08933287,high,5
4446,0.52923906,0.20837797,1.028163,0.12850581,high,7
4447,0.29565126,0.17446679,0.9958478,0.38836405,low,1
4448,0.5419332,0.0874217,1.0847594,0.12762488,high,9
4449,0.5345284,0.13817254,0.9936969,0.16296308,high,9
4450,0.4765703,0.043612413,1.0889361,0.09579728,medium,5
4451,0.51089525,0.11236525,1.0927855,0.064923055,medium,2
4452,0.49909788,0.11909578,1.1049955,0.079057045,medium,2
4453,0.5588094,0.101830594,1.2812284,0.062177684,high,3
4454,0.65031266,0.08400561,1.0454061,0.10664095,high,5
4455,0.41304988,0.2566682,0.9799326,0.5344644,low,1
4456,0.5717238,0.13381702,1.1208744,0.0820593,high,4
4457,0.48644936,0.10758976,1.2510809,0.07608861,medium,7
4458,0.41993123,0.18798037,1.0306798,0.08857823,low,5
4459,0.44834274,0.072220005,0.98522246,0.13350505,low,3
4460,0.42447436,0.09279742,1.1121808,0.117680095,low,7
4461,0.42000723,0.17617369,1.1651324,0.038297538,low,6
4462,0.08106649,0.45418805,7.14492,0.008820141,low,3
4463,0.55637366,0.114965275,0.99740595,0.13931091,high,8
4464,0.37394172,0.13253072,1.0373241,0.12118853,low,7
4465,0.49790478,0.09210456,1.2805245,0.0655051,medium,0
4466,0.5469557,0.09822232,0.99566483,0.14296664,high,8
4467,0.015014827,0.46564224,28.402426,0.009181895,low,1
4468,0.4000616,0.11730835,1.2560544,0.09386595,low,7
4469,0.5443228,0.084558755,1.1332945,0.09714318,high,8
4470,0.3813876,0.15329583,1.003653,0.31513506,low,1
4471,0.5334177,0.0920262,1.314716,0.05921881,high,3
4472,0.50369895,0.1036272,1.0205402,0.14404377,medium,4
4473,0.4460765,0.18934074,1.1218051,0.2038959,low,1
4474,0.4406615,0.27950916,1.1013831,0.039735902,low,6
4475,0.50306296,0.121257395,0.98140424,0.17668395,medium,9
4476,0.5563956,0.13648355,1.1160682,0.051038265,high,2
4477,0.49464887,0.24108292,1.028786,0.14825237,medium,4
4478,0.33810115,0.13598678,1.0640469,0.31186444,low,1
4479,0.5482293,0.13434747,1.3753626,0.06795868,high,2
4480,0.44449317,0.10044802,1.0426506,0.14148743,low,9
4481,0.4592046,0.15367915,1.030924,0.15425588,low,4
4482,0.5443264,0.113236606,1.0651374,0.08848125,high,4
4483,0.5306697,0.1703242,1.185687,0.066969566,high,2
4484,0.50159955,0.13586935,1.0858594,0.09576979,medium,9
4485,0.5452479,0.19703676,1.0708427,0.08062687,high,3
4486,0.48700958,0.17684987,1.0646576,0.13313548,medium,4
4487,0.51266134,0.07728187,1.3482169,0.07312638,medium,0
4488,0.40103203,0.10659026,1.0269114,0.10463984,low,0
4489,0.58188134,0.17194355,1.1653634,0.07104049,high,2
4490,0.44430023,0.08380043,1.189201,0.06509336,low,0
4491,0.48508334,0.16144568,1.0427234,0.12716939,medium,6
4492,0.36997008,0.29109544,1.313092,0.041081578,low,0
4493,0.5443213,0.08507617,1.046696,0.09059093,high,8
4494,0.50426334,0.120509245,1.0176092,0.07804053,medium,0
4495,0.525936,0.12760748,1.0617952,0.39342868,medium,1
4496,0.57083786,0.15344928,1.0428756,0.11708099,high,0
4497,0.45759887,0.083780654,1.1539818,0.08031719,low,0
4498,0.43965805,0.08525267,1.1140745,0.104865104,low,0
4499,0.53500414,0.113255344,0.98407066,0.09167259,high,0
4500,0.46045655,0.13003513,1.1134074,0.09568101,low,2
4501,0.4113549,0.095842116,1.0969762,0.3455249,low,1
4502,0.40251613,0.13627867,1.0461421,0.2627598,low,1
4503,0.55704343,0.05442813,1.2022464,0.06961945,high,5
4504,0.51083744,0.14746805,1.0703808,0.11445686,medium,4
4505,0.5587698,0.090077095,1.0375037,0.10029623,high,8
4506,0.4920333,0.16573566,1.0686651,0.06117967,medium,2
4507,0.5479733,0.1510887,1.0208919,0.12108149,high,0
4508,0.59915787,0.11938942,1.005427,0.11695242,high,5
4509,0.48210198,0.12439383,1.098961,0.074063726,medium,0
4510,0.5648831,0.057162445,1.251035,0.06364107,high,8
4511,0.47071958,0.28377384,1.0450641,0.30599487,low,1
4512,0.46757883,0.237091,1.129638,0.24746256,low,1
4513,0.5842047,0.102043875,1.0467246,0.13626768,high,9
4514,0.49922812,0.14056633,1.022661,0.12095376,medium,0
4515,0.48141408,0.1372654,1.1801928,0.076353416,medium,7
4516,0.5581777,0.15103799,1.1876836,0.048927598,high,4
4517,0.5911305,0.10527031,1.1156844,0.07715901,high,9
4518,0.28328335,0.18457013,1.8691871,0.021106293,low,9
4519,0.36941302,0.11119758,1.4425852,0.055268474,low,6
4520,0.53476244,0.15432627,1.1109884,0.0840036,high,3
4521,0.464257,0.2148648,1.0761822,0.11657009,low,7
4522,0.43014473,0.25897002,1.1172489,0.27987692,low,1
4523,0.5717269,0.1225915,1.3865893,0.05893773,high,4
4524,0.5278617,0.19480056,1.0016077,0.13029158,medium,0
4525,0.36762363,0.118961595,0.9965044,0.38437867,low,1
4526,0.50659573,0.123720005,1.1083683,0.08647753,medium,5
4527,0.5815045,0.09676962,1.0654231,0.094870806,high,5
4528,0.51597065,0.19723931,1.1499898,0.08110533,medium,8
4529,0.5099483,0.1899192,1.0324981,0.09253739,medium,0
4530,0.4840939,0.18533747,1.0461395,0.1426805,medium,9
4531,0.37494355,0.18638769,1.264849,0.04443609,low,3
4532,0.59703803,0.090800725,1.1422231,0.10896433,high,8
4533,0.49677616,0.27337542,0.9978995,0.097511806,medium,0
4534,0.4253468,0.09618977,1.0874969,0.095897235,low,3
4535,0.557696,0.10183762,1.0131556,0.1541586,high,4
4536,0.48190993,0.13154489,1.0058786,0.16169259,medium,9
4537,0.53102887,0.11820697,0.9838817,0.114922665,high,5
4538,0.39626718,0.04960105,1.5146228,0.054406356,low,8
4539,0.5329009,0.12087087,1.0603954,0.07703316,high,3
4540,0.5149014,0.12430691,1.1110709,0.09711671,medium,3
4541,0.50582194,0.098688275,1.1147137,0.059789527,medium,2
4542,0.40793145,0.12660468,1.023276,0.12954728,low,6
4543,0.42996335,0.18851405,1.0500771,0.112756126,low,6
4544,0.341801,0.20279789,1.4270831,0.07111674,low,7
4545,0.50414073,0.09469035,1.0506406,0.1068707,medium,6
4546,0.51644695,0.091541186,1.0764612,0.10842554,medium,3
4547,0.46806836,0.10024451,0.9718072,0.16839583,low,4
4548,0.58388317,0.08989913,1.0783197,0.05274854,high,2
4549,0.3828284,0.10955254,1.1049637,0.07107243,low,7
4550,0.47823572,0.15897271,1.033339,0.12316788,medium,9
4551,0.34060293,0.30758163,1.0082532,0.3887292,low,1
4552,0.43263465,0.18828177,1.0403141,0.08260092,low,0
4553,0.568418,0.06467312,1.0610472,0.07661187,high,0
4554,0.559868,0.093688786,1.129475,0.10012931,high,3
4555,0.5409894,0.08348996,1.0950066,0.106132194,high,7
4556,0.51880103,0.10752627,0.99225307,0.12369303,medium,5
4557,0.5536281,0.16013087,1.0381933,0.12073713,high,3
4558,0.45103812,0.20919482,0.9741014,0.18283081,low,4
4559,0.5567222,0.111796215,1.0036757,0.15790853,high,8
4560,0.5246664,0.14858189,0.9882671,0.17606594,medium,9
4561,0.5257453,0.14707394,1.0123861,0.08897489,medium,0
4562,0.45800322,0.085075706,1.1729653,0.08472225,low,7
4563,0.47061104,0.110102065,1.2512089,0.11017694,low,7
4564,0.43740326,0.18350232,1.0486174,0.144675,low,9
4565,0.47474027,0.119577184,1.197683,0.07301516,medium,4
4566,0.49355537,0.10413538,0.98242503,0.17285495,medium,9
4567,0.4494986,0.17803168,1.0852326,0.12637062,low,7
4568,0.46750343,0.13012736,1.0668851,0.12909424,low,7
4569,0.52886915,0.131089,0.97966564,0.1539258,high,9
4570,0.40510535,0.07846744,1.0303091,0.110779114,low,0
4571,0.4970119,0.13059774,1.0402724,0.11859122,medium,8
4572,0.4860248,0.08396049,1.0469959,0.11023798,medium,3
4573,0.19518149,0.22887304,2.1555939,0.013492254,low,9
4574,0.5245304,0.11670617,1.1733786,0.32195622,medium,1
4575,0.3880812,0.084587745,1.4432617,0.06860497,low,7
4576,0.41688448,0.10586967,1.1699083,0.11006679,low,9
4577,0.5223969,0.087616,1.0191697,0.0961092,medium,5
4578,0.4225706,0.12885746,1.207998,0.09233566,low,9
4579,0.4341603,0.0567258,1.0548836,0.11086871,low,2
4580,0.45346957,0.108256325,1.105501,0.11207536,low,6
4581,0.5792688,0.12393881,1.076575,0.10348981,high,2
4582,0.52036655,0.22010413,1.0159401,0.16603614,medium,9
4583,0.42047185,0.28264394,1.0150247,0.4153361,low,1
4584,0.5974232,0.14158656,1.0572884,0.080181256,high,2
4585,0.53598225,0.15363498,1.0957277,0.061389018,high,3
4586,0.46250772,0.06959998,1.2611941,0.07918943,low,0
4587,0.4910741,0.11753975,1.0571914,0.13537264,medium,4
4588,0.47938585,0.13529769,1.1484139,0.10637433,medium,4
4589,0.5366744,0.31689796,1.070837,0.07865186,high,7
4590,0.5603249,0.18226384,0.98948216,0.13242556,high,5
4591,0.57013845,0.05566297,1.1426388,0.07872538,high,8
4592,0.49498552,0.15483887,1.0004885,0.15878734,medium,7
4593,0.5148039,0.13891813,1.0653315,0.10196303,medium,2
4594,0.48111796,0.14793727,1.2864965,0.036873396,medium,7
4595,0.5445743,0.060023524,1.4397365,0.082138576,high,1
4596,0.57861793,0.07824048,1.278756,0.075070806,high,8
4597,0.45798713,0.15317608,0.97944933,0.15618615,low,0
4598,0.42553556,0.13078074,1.1302947,0.11470311,low,5
4599,0.43194848,0.101263255,1.0035268,0.13029201,low,6
4600,0.49059844,0.045986734,1.2028022,0.06548813,medium,5
4601,0.46996993,0.2640127,1.0704175,0.11305984,low,6
4602,0.51769006,0.06520445,1.0335974,0.114650376,medium,8
4603,0.2736802,0.1752739,1.1011645,0.214345,low,1
4604,0.5311043,0.10406256,1.1969085,0.09046751,high,8
4605,0.52855444,0.046929352,1.2767911,0.10415104,high,4
4606,0.46259826,0.10238638,1.0451556,0.076053336,low,2
4607,0.5494485,0.11517509,1.2262892,0.07876785,high,8
4608,0.35314107,0.33938298,1.0422957,0.36537468,low,1
4609,0.5123573,0.114122696,1.1495506,0.1011127,medium,9
4610,0.52543914,0.13933174,1.0918555,0.107801154,medium,9
4611,0.57226574,0.23681174,1.0657934,0.077782,high,0
4612,0.44452667,0.068120465,1.1540793,0.095382825,low,6
4613,0.5083666,0.161612,1.0314825,0.123000816,medium,9
4614,0.48890156,0.09317227,1.063544,0.10888462,medium,5
4615,0.38677353,0.20173211,1.0159979,0.29997104,low,1
4616,0.5144361,0.061855253,1.2717763,0.08214319,medium,4
4617,0.49871087,0.07459098,1.1368349,0.0715786,medium,5
4618,0.4704314,0.15751988,1.065757,0.10324482,low,0
4619,0.43240905,0.17930457,1.1812794,0.08677318,low,6
4620,0.57079345,0.040052902,1.2758557,0.041924063,high,8
4621,0.44869626,0.21549931,1.0118577,0.3931928,low,1
4622,0.5582212,0.059621472,1.0810703,0.09438185,high,3
4623,0.44754684,0.095941626,1.0125431,0.10871685,low,2
4624,0.55763054,0.13991772,1.0850867,0.13854827,high,7
4625,0.5530602,0.12305947,1.0796244,0.11576512,high,9
4626,0.49867392,0.16327927,1.1074804,0.073624484,medium,0
4627,0.4238389,0.17400497,1.0834278,0.08606494,low,6
4628,0.5156468,0.17745577,0.97944564,0.13159037,medium,6
4629,0.53000516,0.18153234,1.0296333,0.10504492,high,0
4630,0.51060176,0.08448334,1.2854857,0.07219796,medium,5
4631,0.5926691,0.22739305,1.0328716,0.10396742,high,3
4632,0.57751703,0.07003557,1.0015798,0.13630927,high,5
4633,0.56169546,0.18068103,1.0220758,0.15314525,high,4
4634,0.4825698,0.12772833,0.99421114,0.49875662,medium,1
4635,0.50250876,0.20566516,0.98376673,0.13952668,medium,3
4636,0.41063303,0.1787742,1.0511662,0.3331942,low,1
